Group,NEWID,AGE_REF,EDUC_REF,SEX_REF,RACE_REF,OCCU_REF,MARITAL,FAM_Size,FAM_Income,REASON_NOT_WORKING,URBAN/RURAL AREA,US DIVISION/STATE,BUILDING TYPE,NO. OF VEH OWNED,TOTAL_TIME,VISITWKDAY,ENTERTAINMENT_EXP,ELCTRC_EXP,FOOD_EXP,WATER_EXP,NAT_GAS_EXP,TRANS_EXP,HEALTH_EXP,TELEPH_EXP,EHOUS_EXP
3,4504281,49,13,2,1,4,1,2,84000,0,1,7,1,3,3944,5,132,150,303.3333,39,0,788.6667,462.3333,140,1153.667
3,4504321,23,15,1,1,3,5,2,135050,0,1,9,8,2,4082,3,0,100,736.6667,0,0,703,0,30,2532
4,4504391,66,12,1,1,10,1,2,69694,0,1,2,1,3,4845,3,85,157,346.6667,144,0,70,305,33,1485
1,4504501,59,14,1,1,11,3,1,54000,0,2,,1,4,6049,3,90,59,563.3333,0,0,239.6667,250,182,1105.333
3,4504652,25,15,1,2,3,5,1,48000,0,1,5,6,1,1463,2,0,50,866.6667,0,0,250,0,117,830
1,4504671,23,12,2,1,10,5,1,25000,0,1,,5,1,3956,3,0,0,216.6667,0,0,4700,10,0,133.333
2,4504771,34,12,1,1,1,5,2,125000,0,1,1,4,1,3483,6,194,50,780,0,0,894.6667,450.3333,264,1654
6,4504891,26,12,1,4,10,5,10,47018,0,1,4,1,2,6406,4,13,180,823.3333,130,140,200.6667,745,300,896
3,4504904,23,13,2,1,10,5,1,33000,0,1,8,8,1,4679,2,6,60,605,0,20,500,0,35,806
5,4505301,49,13,1,1,10,5,1,10699,0,1,,9,1,5842,5,120,150,476.6667,65,0,173.3333,145,0,734.167
5,4505321,51,16,2,6,4,1,3,133075,0,1,8,1,0,7856,3,800,183,823.3333,131,61,1152,791.6667,183,3510
5,4505491,38,15,1,1,13,1,5,0,0,1,9,1,4,4377,3,1099,425,1950,260,0,720,462.6667,150,2699.333
2,4505511,30,15,1,1,1,1,2,73000,0,1,4,8,2,6596,3,96,84,520,0,0,1133,0,55,821
6,4505891,69,12,1,1,0,5,1,22148,4,1,2,1,0,3042,4,97,60,281,82,20,0,345,33,461.667
6,4505901,66,12,1,1,0,1,2,15424,1,1,7,1,1,3317,3,0,190,476.6667,170,40,47,170,0,1376.667
1,4505941,53,16,1,1,2,4,1,16647,0,1,3,1,0,1807,3,52,85,216.6667,30,86,196,1800,0,201
2,4506031,29,14,2,1,1,1,4,80800,0,2,6,9,4,5026,3,19,150,1325,32,0,368,300,247,1042.833
5,4506151,36,12,1,1,12,5,1,60000,0,1,4,1,3,3018,4,0,100,303.3333,45,40,425,433.3333,100,3009.333
1,4506461,26,15,2,1,1,5,2,62750,0,1,5,1,2,4541,3,145,0,433.3333,0,0,278.6667,36,0,1000
1,4506641,66,13,2,2,0,3,2,88495,1,1,9,6,2,8988,5,133,45,693.3333,0,0,765,249.3333,315,2501
3,4506711,87,13,2,1,0,2,1,39035,1,1,3,8,0,1729,3,32,0,0,0,0,0,9546,18,4306.333
2,4506781,23,13,1,1,12,1,3,30900,0,1,9,8,2,8249,6,10,0,325,80,0,1747.3333,0,250,1853
2,4507111,50,14,1,1,12,1,2,0,0,1,9,1,4,6604,3,0,11,730.3333,211,24,263.3333,0,59,4591
2,4507181,37,13,2,2,10,1,2,48256,0,1,5,6,2,4778,7,20,79,801.6667,96,0,310,150,200,1534
6,4507351,57,15,1,4,1,1,2,64800,0,1,8,1,2,4480,6,0,180,411.6667,115,35,154,163.6667,160,2198
5,4507391,28,15,1,1,3,1,4,190800,0,1,8,1,2,8328,5,10,73,1083.3333,56,20,147,0,30,2890.667
5,4507671,66,15,1,1,0,1,2,91135,1,1,9,1,0,4042,7,0,54,2383.3333,140,121,0,145,45,1180
5,4507951,57,15,2,1,4,1,2,68607,0,1,4,1,0,5331,3,262,90,650,63,42,710,2779.3333,150,1892.667
6,4507981,71,15,2,1,4,1,2,96226,0,1,9,1,2,5165,4,242,33,866.6667,209,76,109,729,149,2138
5,4508351,79,12,2,1,0,2,1,18556,1,1,2,1,1,5840,4,72,177,260,143,73,74,200,58,1163
4,4508681,28,12,2,1,7,5,3,69000,0,1,9,1,3,4800,3,29,92,1516.6667,140,60,672,130,310,935.333
5,4508721,30,15,1,2,3,1,4,75000,0,1,9,1,1,8201,3,441,300,780,80,0,475,303.3333,130,2240
1,4508791,39,16,2,1,10,1,2,106000,0,1,8,8,1,4278,4,0,0,801.6667,0,0,738,340,137,1102.667
4,4508801,32,12,2,5,3,1,9,52880,0,1,9,4,1,3444,7,258,100,1365,0,0,250,0,70,1685
6,4508861,27,15,2,1,3,5,3,114000,0,1,2,4,3,4998,6,317,115,563.3333,0,29,134,535,280,2038
4,4508961,51,15,2,4,2,1,6,0,0,1,9,2,2,5668,3,0,800,1170,320,0,150,54.3333,45,3165
1,4508971,21,12,1,1,0,5,4,0,2,1,5,1,4,3185,3,317,93,1300,12,0,0,0,150,1081
2,4509251,63,13,2,2,7,3,1,24000,0,1,2,1,1,2619,7,0,76,455,0,43,440,0,119,756.333
5,4509321,44,16,2,2,3,5,2,79000,0,1,5,1,2,9374,7,61,130,368.3333,57,36,75,325.3333,90,1186.333
1,4509451,37,16,2,1,2,1,5,155000,0,1,6,1,3,5472,3,140,180,1546.6667,130,0,364,577.6667,190,2209
4,4509641,30,13,2,1,6,5,3,94000,0,1,7,8,2,4993,3,131,150,736.6667,0,0,45,455,300,4403
4,4509701,35,12,2,1,5,1,4,38964,0,2,,1,2,5820,3,207,121,1221.6667,129,20,93,30,63,787
4,4509831,28,14,1,1,7,5,2,58510,0,1,8,1,2,6999,5,13,98,650,42,30,724,93.3333,0,1764
2,4509881,32,13,2,1,10,1,4,127200,0,1,8,1,5,11598,6,2963,116,1213.3333,94,15,541,5,162,4343
4,4509921,50,11,2,2,10,4,4,6000,0,1,2,9,0,4003,3,63,0,650,0,240,0,0,0,395.5
5,4509991,60,12,1,2,10,1,4,0,0,1,2,5,0,1882,5,0,150,390,0,0,0,0,60,1010
4,4510011,57,14,2,1,10,3,1,7300,0,2,,1,1,5123,5,136,150,303.3333,55,0,140,1,76,1515.333
1,4510051,53,15,2,1,1,1,3,230000,0,1,5,1,3,10624,7,138,110,1740,25,8,10080,290,240,3075
1,4510071,57,12,2,1,6,1,2,79240,0,1,4,1,5,4199,3,2,150,260,54,11,202,500,130,1165
4,4510501,31,15,1,4,3,5,2,341050,0,1,5,8,2,5529,6,190,100,771.3333,0,28,105,773,158,2193
1,4510581,61,12,2,1,0,4,2,2341,4,2,6,8,0,2358,3,1500,120,455,0,0,40,20,54,509
3,4510641,61,11,1,1,0,3,1,12535,1,2,7,1,1,1273,3,0,185,476.6667,78,0,20,40,35,773
5,4511051,19,10,1,1,12,1,2,50000,0,1,9,1,2,3600,3,0,180,693.3333,130,75,407,0,280,1390
5,4511141,59,14,1,1,7,1,2,175000,0,1,4,1,6,5933,3,100,300,576,39,50,75,493.3333,38,1707.333
2,4511361,35,15,2,1,4,1,5,94000,0,1,9,1,2,7507,3,158,63,1300,0,45,427,70,0,488
3,4511371,61,15,1,1,3,1,3,179735,0,1,5,1,4,4192,3,499,59,1711.6667,61,15,109,306,280,2683.333
6,4511571,54,13,2,1,10,1,2,0,0,1,9,1,3,4097,7,91,285,715,103,250,1300,0,142,1614.333
2,4511811,38,14,1,1,10,1,4,108800,0,1,8,1,5,4622,4,205,90,756.6667,54,38,1036,0,290,3591.333
4,4511891,55,13,1,1,6,2,1,56000,0,1,9,5,1,4300,5,10,55,260,0,0,272,74,0,1765
2,4511951,64,15,1,4,1,1,6,156000,0,1,9,1,3,8516,3,72,61,2383.3333,420,139,1149,628.3333,296,1726.667
5,4512241,22,11,1,6,10,5,2,16080,0,1,9,1,3,2833,5,0,0,260,0,0,308.3333,0,45,595
1,4512261,37,16,2,1,4,1,3,250,0,1,7,1,2,10299,3,335,180,1106.6667,79,60,386.6667,0,120,4742
1,4512631,26,15,2,4,5,5,2,45200,0,1,9,5,2,6477,4,70,38,455,0,0,138,121.6667,85,1307.667
3,4512651,25,10,1,1,1,1,2,100000,0,1,7,1,3,3246,2,60,250,650,52,0,27493,156,0,1364.667
1,4512711,62,11,1,1,11,1,2,0,0,2,,1,2,2948,5,36,162,650,0,0,693,565,113,2049.333
5,4512721,52,13,2,1,1,1,3,36001,0,1,9,1,1,5629,6,10,200,884,155,40,312,0,0,2141
4,4512741,51,13,1,1,4,1,3,66426,0,1,4,1,2,9560,3,283,80,502.6667,82,48,317,379.3333,42,1824
4,4512941,32,12,2,5,10,1,6,14950,0,1,8,8,1,6324,5,21,60,884,0,15,400,24,25,806
1,4513351,39,12,2,1,0,1,8,65000,2,1,,9,4,4613,5,130,120,866.6667,0,0,607,4222,270,1449.667
6,4513411,57,12,1,1,7,1,2,281001,0,1,,1,8,7266,5,215,144,758.3333,0,0,426.3333,20,200,4273.333
1,4513461,72,14,1,1,0,1,2,186395,1,1,3,1,3,3752,4,1112,140,866.6667,56,15,1739,610,110,10520
2,4513531,46,12,1,2,10,5,1,47000,0,1,3,1,1,5777,3,5,127,411.6667,65,52,171,76,35,574
2,4513661,69,16,1,1,0,1,2,36680,1,1,5,9,2,5270,4,94,135,888.3333,47,0,329.6667,753,105,896
6,4513731,38,15,2,1,4,3,2,17850,0,1,3,3,1,4090,3,0,200,931.6667,60,0,322,0,35,1919
5,4513851,36,16,2,1,2,1,4,121100,0,1,7,1,2,5475,6,113,90,953.3333,94,43,206.6667,780.6667,140,2449
2,4513921,31,15,1,1,10,1,2,71000,0,1,9,1,1,3844,5,126,53,650,195,25,615.3333,684.6667,171,2154
6,4513931,31,12,1,1,12,1,5,35000,0,1,2,1,3,3182,4,100,200,780,0,50,11296.3333,0,0,2550
5,4513964,18,12,2,1,10,5,1,12480,0,1,1,10,0,3272,3,10,0,216.6667,0,0,0,0,0,101
3,4514051,36,12,2,1,10,1,4,24550,0,1,8,5,0,3483,5,0,80,650,0,0,52,0,0,1041.667
5,4514211,37,15,1,1,6,1,5,165000,0,1,2,1,2,7572,4,7,200,685,80,0,153,20,150,2308.333
5,4514261,35,15,2,1,1,3,1,56000,0,1,7,8,1,3682,5,146,62,563.3333,0,0,126.6667,70,158,1392
2,4514281,34,15,1,1,15,1,5,86000,0,1,8,1,2,7789,6,1314,146,1646.6667,149,91,550.3333,270,150,1448.333
4,4514431,40,15,1,4,3,1,5,57600,0,1,5,2,2,4005,6,16,74,1733.3333,119,52,700,30,172,2287
6,4310164,52,13,1,1,12,4,1,10000,0,1,5,8,2,1642,5,39,400,697,0,0,1011,100,156,2908
5,4310174,81,16,1,1,0,1,2,69710,1,1,4,1,2,3046,2,307,150,533,165,105,45,2835,135,2388
6,4310204,67,13,1,1,6,5,2,33508,0,1,1,8,1,1779,3,868,300,2366,0,0,491,0,180,3819
6,4310254,81,12,1,1,0,2,1,61139,1,1,4,6,3,3383,2,873,402,2080,0,116,1103,4491,0,12179
5,4310284,32,13,2,2,2,5,2,20336,0,1,7,8,2,1581,5,313,375,650,120,0,870,0,236,3332
3,4310314,87,12,1,1,4,5,1,0,0,1,5,1,0,2177,6,0,420,1596,336,0,0,1085,132,2013
1,4310414,30,16,2,1,3,5,3,252220,0,1,4,1,3,3992,5,1543,240,1714,192,153,377,815,390,13405
1,4310424,87,12,2,1,0,2,1,7747,1,2,,5,1,2028,5,75,120,390,0,0,287,1102,0,1767
2,4310464,63,15,2,1,0,5,1,62000,1,1,9,1,1,1721,3,300,299,1820,151,30,388,1400,399,2037
5,4310624,78,13,2,1,0,3,1,12394,1,1,5,1,1,4860,5,0,357,260,130,0,543,781,330,1525
4,4310654,76,13,2,1,0,3,1,45834,1,1,5,1,1,3780,2,274,313,910,326,0,633,685,209,3458
6,4310864,29,13,2,2,4,5,3,47000,0,1,3,2,1,5618,6,186,267,1549,144,96,1084,1193,375,5728
6,4311134,41,14,2,1,2,1,3,53000,0,1,3,1,3,5197,5,74,465,2830,220,0,615,1171,6,4890
5,4311194,49,15,1,1,6,1,2,140000,0,1,5,1,2,4102,2,300,825,3510,180,0,2535,3218,743,6365
4,4311504,30,13,1,1,10,5,2,66120,0,1,9,8,2,4872,3,404,326,1845,0,42,966,1025,495,5606
1,4311524,61,14,2,1,0,5,2,30682,2,1,3,1,2,6102,5,422,273,1430,225,0,3073,1276,215,1530
5,4311644,56,15,1,1,3,3,4,89000,0,1,8,1,8,7342,5,515,470,3205,318,73,1232,832,120,4044
3,4311674,74,12,1,1,10,1,2,67287,0,2,,1,2,4547,2,75,411,1625,480,0,1120,2231,246,1931
1,4311694,48,11,1,1,11,3,3,43000,0,1,4,1,2,2015,7,0,150,2800,0,0,1338,0,1100,2525
4,4311774,39,12,2,1,4,1,1,42000,0,1,9,1,1,2908,7,225,1250,1560,540,150,653,0,456,15994
6,4311934,39,16,1,1,3,5,2,115800,0,1,2,8,1,7163,6,266,477,3093,0,108,2663,2130,361,6624
4,4311964,87,16,2,2,0,2,1,15175,1,1,7,1,1,3551,6,541,570,650,141,177,628,862,294,1737
3,4312114,38,14,1,1,15,1,2,56000,0,1,9,1,2,5871,6,1051,215,1430,302,115,1220,260,180,6841
4,4312244,74,15,1,1,0,1,2,24636,1,2,,1,3,1973,2,6906,680,1430,143,0,1097,1260,998,3723
1,4312504,50,11,1,1,3,4,6,154800,0,1,9,1,9,5054,6,795,1280,3770,0,0,3840,2690,900,9170
1,4312524,71,16,1,1,0,1,2,3470,1,1,8,1,1,2752,7,237,0,1820,0,0,794,2820,258,4615
2,4312604,66,16,1,1,3,1,2,106689,0,1,3,1,3,3949,5,1346,456,8060,284,199,32336,2223,567,4456
3,4312664,26,13,1,1,15,1,4,90000,0,1,1,1,2,4079,3,290,290,2405,30,0,1432,166,453,7976
1,4312684,37,15,2,1,2,1,5,72032,0,1,8,1,3,4623,6,1563,837,3471,241,59,630,1062,0,5744
2,4312824,56,12,1,4,10,1,2,60000,0,1,9,8,2,2505,3,0,249,910,0,0,1077,24,687,3996
6,4312904,33,13,2,1,7,1,4,141400,0,1,9,1,2,6678,5,0,1480,4225,0,0,666,0,0,21016
2,4313144,40,15,1,1,3,1,4,250001,0,1,9,1,6,5090,2,1650,1050,3380,388,0,3205,3575,300,8449
4,4313404,35,13,2,1,4,1,6,40000,0,1,9,1,4,1896,3,559,1014,4160,262,436,20918,0,190,5151
5,4313534,64,15,1,1,7,1,2,159535,0,1,3,1,2,4168,6,530,300,2015,195,375,522,5602,600,7195
4,4313724,87,14,1,1,0,1,2,30480,1,1,2,1,1,1744,3,0,330,975,0,120,1499,1884,949,2284
3,4313854,57,16,2,1,11,5,1,0,0,1,2,1,0,4189,6,0,318,975,75,96,180,520,105,10181
1,4314034,24,12,1,4,11,5,2,85000,0,1,7,8,0,2209,3,60,300,1820,0,0,300,0,0,7300
6,4314064,35,15,1,1,6,1,3,0,0,1,5,1,2,1641,2,66,465,1855,336,0,1332,4298,483,4897
3,4314084,36,12,2,4,0,1,5,0,2,1,2,1,2,2307,7,795,650,2405,195,0,2251,826,819,2866
2,4314094,41,16,2,1,1,3,1,100011,0,1,5,8,1,3629,5,279,290,1575,0,0,4178,1544,270,7566
5,4314234,55,15,1,1,3,1,3,150000,0,1,9,1,2,4833,6,122,133,1204,172,17,1134,6472,180,5247
1,4314244,73,14,1,2,0,3,1,28399,1,1,2,7,0,3036,7,638,387,715,0,0,420,435,660,6646
1,4314364,22,13,1,1,10,5,1,2000,0,1,5,8,0,3461,6,15,211,455,0,0,0,0,0,3983
6,4314374,46,16,1,1,3,3,1,133600,0,1,9,6,1,6334,5,1103,514,3580,0,110,3503,421,729,12578
2,4314414,59,15,1,1,1,1,3,136000,0,1,8,1,3,4511,5,495,1043,1911,266,0,30552,1237,374,12271
4,4314444,59,15,2,1,0,1,2,7000,2,1,7,1,3,4232,5,0,273,1040,208,0,1191,54,0,2545
1,4314464,34,13,2,1,0,5,2,31677,4,1,9,8,1,3378,1,0,275,585,225,0,590,0,195,4210
4,4314554,59,12,2,1,0,5,2,0,1,1,9,1,1,3190,6,280,600,1985,0,225,412,390,441,4145
3,4314624,66,15,2,1,1,2,3,92179,0,1,7,1,5,5880,7,179,600,4315,280,225,3848,2129,510,3653.5
4,4314724,27,15,2,6,3,5,1,26000,0,1,9,3,1,3007,3,400,227,1300,36,0,561,85,162,650
4,4314734,61,15,2,1,10,1,5,140451,0,1,9,1,5,4314,6,667,240,1885,303,150,1495,1079,723,2472
3,4314884,87,12,2,1,0,2,1,21751,1,2,,2,1,4106,6,0,180,3107,0,0,45,1932,150,1276
5,4315024,77,16,1,1,0,1,2,44650,1,1,8,1,3,8545,4,580,1062,1326,402,224,4766,1471,555,12924
3,4315114,51,15,1,1,3,1,4,0,0,1,5,1,2,3736,5,239,420,4389,370,0,1435,2415,300,4648
5,4315144,87,13,2,1,0,2,1,15463,1,2,,1,0,2763,6,256,927,585,90,0,0,755,171,2035
2,4315464,29,16,1,4,3,5,2,0,0,1,9,1,1,2258,5,300,299,1040,249,157,306,0,150,10890
4,4315624,69,13,2,1,6,2,1,62183,0,2,,1,1,4359,2,1175,900,650,126,0,650,802,549,2486
1,4315774,64,11,2,1,1,3,1,47000,0,1,5,1,1,2197,7,224,436,1170,170,164,1739,660,262,7190
5,4315794,59,13,1,1,7,1,2,100000,0,1,9,1,2,3977,6,39,423,1950,405,27,507,1223,490,9255
6,4316044,39,13,2,1,7,5,1,70000,0,1,3,1,0,4570,7,530,210,1690,330,470,3725,489,255,4760
4,4316074,28,15,1,1,3,5,1,95000,0,1,7,8,1,2461,5,0,537,1950,180,0,1715,0,330,3597
2,4316214,55,13,1,1,3,5,1,32200,0,1,1,1,2,5648,5,65,0,1090,120,0,1495,513,0,2794.5
3,4316324,59,12,2,1,0,3,1,700,4,1,9,1,1,4157,1,390,137,345,63,16,553,793,151,516
6,4316424,58,14,1,2,11,1,3,35000,0,1,2,8,0,2715,5,303,230,1910,0,0,980,280,0,5017
6,4316444,62,16,1,4,3,1,3,399591,0,1,1,1,3,3583,5,475,89,2600,560,0,21583,2583,336,7975.25
6,4316584,58,16,1,1,3,1,3,85000,0,1,4,1,2,5507,7,338,423,3240,310,51,2594,1899,855,7851
4,4316814,65,15,1,6,0,1,2,38640,1,1,8,1,2,3203,6,1166,669,3055,287,0,1735,2229,381,2524
2,4316984,67,12,2,1,0,2,1,23805,1,1,3,1,2,8918,6,450,420,910,75,0,240,560,300,3525
5,4317024,59,16,1,4,10,1,3,106100,0,1,8,1,2,5784,5,1461,198,6110,395,194,2376,1833,660,17316
3,4317384,79,11,2,1,5,2,1,46000,0,1,3,1,1,1408,2,198,0,0,0,0,0,435,99,647
2,4317404,49,12,2,1,7,1,4,41308,0,2,,1,3,2748,6,537,561,1365,0,0,1069,2548,115,2742
3,4317804,76,12,2,1,0,2,4,76600,1,1,5,1,2,4343,6,369,242,5720,318,81,2407,2190,795,4914
3,4318114,69,15,1,1,3,1,2,254419,0,1,9,1,3,4735,1,366,0,3094,162,58,1126,7376,59,7634
3,4318124,28,14,1,6,3,1,2,101510,0,1,5,3,2,3939,7,1190,490,2060,0,0,1066,930,270,7397
5,4318164,87,13,2,1,0,2,1,0,1,1,3,1,0,2638,5,408,175,1365,249,147,130,450,648,4369
5,4318224,30,14,1,2,10,5,1,34000,0,1,3,8,3,1573,2,0,681,1235,0,0,880,0,240,2721
4,4318434,61,12,1,1,0,5,1,2328,4,1,1,8,1,2557,5,0,0,932,0,0,120,0,30,1815
5,4318514,69,15,1,1,0,3,1,31635,1,1,5,1,1,2603,2,271,294,1326,133,51,261,917,177,3982
3,4318594,87,10,2,1,0,2,1,23875,1,1,1,1,1,3191,5,180,601,1313,113,88,383,510,75,2462
2,4318964,60,13,2,1,5,3,2,34000,0,1,,1,2,3111,7,280,300,1040,355,165,1500,630,300,2959
5,4319134,69,10,2,1,0,1,2,5600,1,1,5,8,1,3044,6,0,334,715,0,60,1521,942,0,1231
1,4319144,36,16,1,1,7,5,1,56200,0,1,7,1,1,2057,5,66,240,2470,0,0,470,0,180,3060
4,4319244,64,11,1,1,0,5,1,17712,4,1,4,7,1,2968,5,340,0,1235,0,0,407,0,90,1553
5,4319254,67,15,2,2,0,5,2,46879,1,1,6,3,0,3038,5,0,305,650,0,215,0,546,120,3204
6,4319344,87,16,1,1,0,3,1,19735,1,1,2,2,0,1918,4,267,768,910,0,0,0,690,105,4023
3,4319384,81,15,1,1,3,1,2,358782,0,1,2,1,1,5158,1,488,326,8105,270,157,2085,8711,500,14708
2,4319394,53,16,1,4,3,5,1,298941,0,1,9,1,1,3939,5,957,600,4940,450,0,900,3300,390,4744
1,4319774,64,15,1,1,10,3,1,40111,0,1,1,4,0,8526,6,333,340,1105,0,0,1592,725,135,3143
5,4319874,52,12,1,1,12,3,2,83500,0,1,7,1,2,5108,6,20,960,1885,645,0,9975,1525,390,4525
4,4319894,81,12,1,1,0,2,3,50131,1,1,5,1,1,4741,6,130,360,3900,195,180,1230,1326,145,6632.5
6,4320434,21,12,2,6,15,1,1,75000,0,1,5,8,0,4944,5,408,0,2015,0,0,5046,381,0,3255
1,4320534,37,16,2,6,4,5,2,58000,0,1,9,1,1,4030,3,0,300,1300,225,0,596,789,300,2273
6,4320824,62,12,2,1,0,1,2,82771,1,2,,1,2,2873,1,1498,230,1516.6667,40,0,400,2374,430,1054.667
4,4320844,42,15,1,1,3,1,6,333260,0,1,4,1,2,5167,1,1691,480,1646.6667,170,400,2313,1549.3333,280,10131
5,4321294,27,15,1,1,6,5,1,73000,0,1,8,8,1,3606,3,90,330,1273.3333,0,0,1376.3333,0,90,3230
1,4321494,23,15,2,1,10,5,1,1000,0,1,4,8,1,3438,4,202,180,346.6667,0,40,131,68,0,1875
2,4322034,62,15,1,1,11,1,2,149672,0,1,5,1,3,6825,2,631,272,1560,144,0,806,3792,608,5000
1,4322054,28,14,1,2,3,3,1,60000,0,1,5,8,1,3304,1,1800,255,520,0,0,420,600,400,5709
4,4322074,47,11,1,1,3,1,5,52000,0,1,5,1,3,4195,4,832,342,1300,80,110,1057,0,240,3748.667
1,4322174,61,15,1,1,0,5,1,2104,4,1,1,1,2,3077,4,211,150,303.3333,66,0,4604,324,180,3020.333
6,4322264,70,11,2,1,0,3,5,71550,1,1,5,1,2,4134,2,0,400,1040,346,0,300,290,360,2864.667
1,4322364,59,12,2,6,0,1,2,9664,4,1,7,1,2,2301,6,15,380,693.3333,180,90,1378,40,160,951.667
4,4322374,46,16,2,2,10,1,5,39000,0,1,5,1,3,1473,3,0,0,1083.3333,120,0,240,351.3333,600,4404
1,4322384,40,15,1,4,10,1,5,40000,0,1,8,1,1,9480,2,420,260,2686.6667,190,140,3833.3333,446,380,4585.667
2,4322564,81,14,1,4,0,1,2,122634,1,1,9,1,2,2287,2,190,288,1733.3333,295,0,182,675,124,2615.667
4,4322634,28,13,1,1,10,1,3,4000,0,1,8,11,2,3309,1,400,234,1733.3333,0,0,840,174,409,2243
6,4322684,50,12,1,1,6,1,4,212600,0,1,8,1,3,5298,7,811,338,1888.6667,147,62,1146.6667,3912.6667,574,7650.333
2,4323024,42,16,2,6,0,1,5,0,2,1,2,5,1,2872,7,0,450,520,0,115,1929.3333,0,160,4336.333
2,4323104,79,13,1,1,1,1,2,43610,0,1,3,4,2,2852,2,168,163,823.3333,0,171,476,888,424,3700.667
6,4323244,41,15,2,4,1,1,5,94911,0,2,,1,3,7834,6,257,584,1940.6667,68,0,446,1299.3333,308,5833
4,4323444,68,16,1,1,0,1,2,55770,1,1,5,1,3,3530,4,361,485,780,144,0,823,828,300,15104.667
4,4323474,71,13,1,1,0,1,2,97070,1,1,,1,4,3089,1,200,240,910,80,170,645,2913.3333,248,1988.333
1,4323554,55,12,1,1,10,5,2,93980,0,1,1,8,1,1388,2,158,121,364,0,84,316,290,375,2862
2,4323844,42,14,2,1,4,5,2,46000,0,1,3,8,1,2638,2,280,17,693.3333,0,83,2322,3832,422,2582
2,4323904,55,12,2,1,1,5,1,53100,0,1,9,1,1,5559,1,280,80,693.3333,68,100,426,499.3333,124,2664.333
4,4324034,61,15,2,1,2,1,2,27035,0,1,6,1,3,5627,3,209,216,1274,78,162,1353,964,83,801
3,4324154,35,16,1,1,10,1,5,100000,0,1,3,1,2,3275,4,38,300,2296.6667,190,0,454,1646.6667,140,2736
4,4324334,58,13,1,1,5,1,3,144501,0,1,5,1,0,5534,2,1084,252,4766.6667,178,200,230,192,96,4634.667
4,4324374,75,15,2,1,0,2,1,26935,1,1,9,1,2,2674,2,102,132,693.3333,175,68,61,1080,0,2000.333
1,4324494,70,16,1,6,0,1,3,0,1,1,3,1,3,3960,5,374,499,4250,0,176,2819,2287.3333,284,13161.167
1,4324564,47,15,1,1,7,1,3,199569,0,1,3,1,7,4250,2,372,324,1430,0,0,518.6667,1369.3333,360,4037.333
6,4324674,34,15,1,1,3,1,2,171012,0,1,4,1,2,3264,2,348,144,433.3333,168,100,543.3333,373.3333,360,2878.667
3,4324684,38,15,1,1,6,1,4,121400,0,1,7,1,2,2140,1,0,400,1426.6667,140,80,868.3333,100,280,6467.333
3,4324894,58,13,2,1,7,1,2,83200,0,1,4,1,5,3542,5,281,378,1343.3333,295,52,7434.3333,980,236,1588.333
1,4325014,34,15,1,1,10,1,3,70100,0,1,5,1,2,9373,3,586,400,1110,0,0,708.3333,210,243,3369.333
5,4325194,49,15,1,1,10,1,5,74000,0,1,1,1,2,3166,7,337,300,1126.6667,241,0,506,1244,132,5989.667
1,4325234,87,12,1,1,0,2,3,26587,1,1,5,1,1,2081,1,230,319,390,141,0,0,1090,0,2100.667
6,4325594,28,13,1,1,4,5,1,51000,0,1,9,2,1,3831,3,46,90,433.3333,0,191,174,236,239,1277
5,4325624,44,14,2,1,6,3,3,39706,0,1,1,8,0,2438,4,0,262,875.3333,0,60,2134,-18,312,2694
1,4325684,56,13,1,1,7,1,3,127000,0,1,5,1,3,2087,2,40,600,693.3333,120,0,925,758.6667,90,1640
2,4325734,63,12,1,1,0,3,1,30000,1,1,8,9,2,2782,2,90,0,866.6667,0,0,986.6667,0,0,150
6,4325904,25,13,2,1,10,5,2,65000,0,2,6,2,2,3281,2,0,160,520,0,0,466,0,0,1669
6,4325994,61,13,2,1,0,1,2,150000,2,1,7,1,1,4728,3,400,797,433.3333,280,185,4804,2466.6667,676,5513.167
5,4326124,54,12,2,1,5,3,1,55000,0,1,2,1,1,3626,3,30,225,849.3333,106,75,160,279,103,5464.667
2,4326194,78,16,2,1,0,3,1,151623,1,1,1,7,1,3049,2,344,346,762.6667,60,0,95,1168,886,10056.667
2,4326244,61,12,1,1,11,1,2,65000,0,1,3,1,4,2309,4,220,320,520,44,0,336,706.6667,400,1508.333
5,4326404,56,10,2,4,10,2,3,56000,0,1,5,1,1,1920,1,134,850,1950,210,0,1259.3333,236,400,6992.333
4,4326594,40,14,1,1,15,1,3,42000,0,1,,1,4,4058,2,54,190,1300,270,0,2916,974,180,1898.667
6,4326604,87,12,2,1,0,2,1,18247,1,1,9,1,1,5699,2,264,417,823.3333,385,28,1250,1022,130,3436.333
2,4326614,59,13,2,1,0,1,2,0,2,1,9,1,2,3209,2,0,496,650,0,48,200,0,440,11081
6,4326664,87,15,2,1,0,2,1,66735,1,1,9,1,0,3945,2,0,400,563.3333,250,0,0,290,0,983.333
1,4326714,64,13,1,2,3,1,2,20355,0,1,3,1,2,2834,4,0,350,2816.6667,0,150,406.6667,526,80,2423.333
5,4326754,27,15,2,1,1,1,4,114300,0,1,9,1,2,1833,1,160,165,866.6667,0,180,260,1603.3333,200,4099
6,4327004,55,12,1,1,12,1,4,9800,0,1,2,1,1,2137,2,548,360,2314,100,320,898,4804,273,7993.333
